Id,Probability
16536,0.11969499
16537,0.058080588
16538,0.4225068
16539,0.073037714
16540,0.21140684
16541,0.76167965
16542,0.054720182
16543,0.06467496
16544,0.04564133
16545,0.018302133
16546,0.019853475
16547,0.7251125
16548,0.06459127
16549,0.012994082
16550,0.04480566
16551,0.0058062663
16552,0.023596516
16553,0.23746288
16554,0.08323436
16555,0.0077943425
16556,0.19642597
16557,0.009503391
16558,0.0087557
16559,0.006670138
16560,0.015380016
16561,0.043067936
16562,0.042999405
16563,0.008222057
16564,0.05115105
16565,0.102814935
16566,0.005724387
16567,0.03233834
16568,0.0059628775
16569,0.010946931
16570,0.025115408
16571,0.6186336
16572,0.022813104
16573,0.060087353
16574,0.018017374
16575,0.47545195
16576,0.74580866
16577,0.037425622
16578,0.09961859
16579,0.050952263
16580,0.055681672
16581,0.006843026
16582,0.02025401
16583,0.006927538
16584,0.008866196
16585,0.12518807
16586,0.009306345
16587,0.31169444
16588,0.027229615
16589,0.0145102125
16590,0.092840955
16591,0.03447527
16592,0.0072106924
16593,0.0251502
16594,0.0071411454
16595,0.40016937
16596,0.008353179
16597,0.008886012
16598,0.10809964
16599,0.025153708
16600,0.023289222
16601,0.010064709
16602,0.094516076
16603,0.0932221
16604,0.03163555
16605,0.14948319
16606,0.0056287115
16607,0.61452925
16608,0.5403891
16609,0.00898157
16610,0.12844576
16611,0.03727787
16612,0.008011895
16613,0.07531303
16614,0.13074537
16615,0.0865195
16616,0.07967635
16617,0.1277524
16618,0.07519163
16619,0.05855738
16620,0.045028284
16621,0.004333952
16622,0.008174352
16623,0.13128363
16624,0.11595512
16625,0.42243555
16626,0.35835513
16627,0.05215791
16628,0.07804526
16629,0.11616523
16630,0.20856969
16631,0.017589685
16632,0.08617203
16633,0.44204712
16634,0.008371625
16635,0.10172858
16636,0.017551063
16637,0.003887919
16638,0.018727573
16639,0.0242101
16640,0.010992805
16641,0.0128178345
16642,0.051681347
16643,0.0052961716
16644,0.087935165
16645,0.03326072
16646,0.0076302895
16647,0.081632204
16648,0.6781596
16649,0.011438541
16650,0.55920184
16651,0.018022357
16652,0.009293108
16653,0.012092847
16654,0.015449722
16655,0.034148265
16656,0.13593845
16657,0.015951889
16658,0.16014746
16659,0.3597462
16660,0.008415416
16661,0.008679604
16662,0.027943322
16663,0.08986788
16664,0.106885985
16665,0.11402381
16666,0.018529277
16667,0.06917348
16668,0.010701908
16669,0.59143764
16670,0.092003696
16671,0.01861008
16672,0.016693154
16673,0.027427247
16674,0.008269474
16675,0.006751094
16676,0.008014629
16677,0.3099068
16678,0.7039451
16679,0.019731825
16680,0.014662628
16681,0.05764702
16682,0.25188267
16683,0.0071395976
16684,0.31637838
16685,0.04182858
16686,0.14099614
16687,0.35754767
16688,0.02556932
16689,0.008784932
16690,0.072098374
16691,0.062720746
16692,0.0049289213
16693,0.0095970435
16694,0.042028096
16695,0.08020118
16696,0.008481758
16697,0.06446333
16698,0.0061323554
16699,0.24756783
16700,0.16139059
16701,0.012296384
16702,0.007175676
16703,0.035415072
16704,0.09209016
16705,0.050133638
16706,0.18682335
16707,0.05828408
16708,0.6992413
16709,0.2059289
16710,0.0048304712
16711,0.042206127
16712,0.015337715
16713,0.009448546
16714,0.007716832
16715,0.0123339975
16716,0.0051399255
16717,0.32273015
16718,0.11464982
16719,0.06984336
16720,0.0161766
16721,0.025977233
16722,0.010029618
16723,0.64029896
16724,0.0393181
16725,0.0315833
16726,0.03947505
16727,0.018478058
16728,0.0057472787
16729,0.030677687
16730,0.020880843
16731,0.10119659
16732,0.006811863
16733,0.053858623
16734,0.037369378
16735,0.58510125
16736,0.45865625
16737,0.09860628
16738,0.06351982
16739,0.50250787
16740,0.10161267
16741,0.13582812
16742,0.014762149
16743,0.0051799733
16744,0.04809319
16745,0.032920342
16746,0.01106031
16747,0.023207897
16748,0.012479835
16749,0.040373694
16750,0.0858758
16751,0.16166934
16752,0.24603337
16753,0.011294605
16754,0.0062718936
16755,0.05390018
16756,0.018149426
16757,0.10184727
16758,0.0100225
16759,0.09832914
16760,0.020868577
16761,0.0153604
16762,0.7128843
16763,0.07103653
16764,0.014786164
16765,0.020987792
16766,0.019703668
16767,0.0057061017
16768,0.01742956
16769,0.060688414
16770,0.03404786
16771,0.2565371
16772,0.008672701
16773,0.020388959
16774,0.42155764
16775,0.2703361
16776,0.021574115
16777,0.007832042
16778,0.19289726
16779,0.0053075156
16780,0.029228257
16781,0.09049287
16782,0.26707986
16783,0.005493118
16784,0.0125185745
16785,0.0072615575
16786,0.07529385
16787,0.113805376
16788,0.017046755
16789,0.009004194
16790,0.08887696
16791,0.013537522
16792,0.11972219
16793,0.43576434
16794,0.47669864
16795,0.023449298
16796,0.011915045
16797,0.13538334
16798,0.17483859
16799,0.017360993
16800,0.23988512
16801,0.013496975
16802,0.011592886
16803,0.80485225
16804,0.007389173
16805,0.045966417
16806,0.047084693
16807,0.006662392
16808,0.7817187
16809,0.3239446
16810,0.04299914
16811,0.045768242
16812,0.014210197
16813,0.46813774
16814,0.014785692
16815,0.13069783
16816,0.010451135
16817,0.015719578
16818,0.11073566
16819,0.07666228
16820,0.0522285
16821,0.18454449
16822,0.12341505
16823,0.006365377
16824,0.068204254
16825,0.050927553
16826,0.007664141
16827,0.020294376
16828,0.03619156
16829,0.014435718
16830,0.014590501
16831,0.007700579
16832,0.29656824
16833,0.03282825
16834,0.009682686
16835,0.025234975
16836,0.037228525
16837,0.021394165
16838,0.05595807
16839,0.012952055
16840,0.05284272
16841,0.019657291
16842,0.18377739
16843,0.07684465
16844,0.0061230366
16845,0.010143474
16846,0.43983707
16847,0.41722968
16848,0.02430019
16849,0.28107414
16850,0.0114191035
16851,0.1925607
16852,0.015021725
16853,0.11134922
16854,0.007813523
16855,0.026353635
16856,0.026352784
16857,0.013867711
16858,0.5619532
16859,0.06469387
16860,0.005093469
16861,0.21922262
16862,0.018360095
16863,0.2835056
16864,0.011740578
16865,0.026589986
16866,0.013527191
16867,0.032836016
16868,0.017398817
16869,0.3103948
16870,0.011939911
16871,0.14146706
16872,0.039496493
16873,0.098883964
16874,0.47426385
16875,0.010545921
16876,0.13320653
16877,0.60700595
16878,0.0073185093
16879,0.0105383545
16880,0.09636139
16881,0.4872169
16882,0.010240064
16883,0.0179056
16884,0.016592065
16885,0.16788067
16886,0.0077662743
16887,0.17963734
16888,0.10333353
16889,0.04707135
16890,0.0044260663
16891,0.009609792
16892,0.008091422
16893,0.026370585
16894,0.09449743
16895,0.0287144
16896,0.19372523
16897,0.05189003
16898,0.027090233
16899,0.008494612
16900,0.40980193
16901,0.45679665
16902,0.18685879
16903,0.13124782
16904,0.046773683
16905,0.1078739
16906,0.055648353
16907,0.4029889
16908,0.032181416
16909,0.047400773
16910,0.15172516
16911,0.08544975
16912,0.02678069
16913,0.006583566
16914,0.0023601626
16915,0.09948516
16916,0.23753388
16917,0.009552558
16918,0.15334177
16919,0.048800685
16920,0.3055455
16921,0.42821813
16922,0.028068952
16923,0.015401468
16924,0.08986533
16925,0.0114947045
16926,0.020015994
16927,0.66087633
16928,0.086857736
16929,0.26769662
16930,0.005353885
16931,0.2934798
16932,0.35062888
16933,0.057167493
16934,0.11608828
16935,0.0064681275
16936,0.09022298
16937,0.022917526
16938,0.037368067
16939,0.14165145
16940,0.5434073
16941,0.008507252
16942,0.05377697
16943,0.04020376
16944,0.0050477963
16945,0.009392839
16946,0.049570944
16947,0.22997634
16948,0.010126195
16949,0.6684056
16950,0.36619988
16951,0.010353645
16952,0.048818063
16953,0.0043354607
16954,0.0690055
16955,0.0063623437
16956,0.22891393
16957,0.007929831
16958,0.06619984
16959,0.011481405
16960,0.53442985
16961,0.06322374
16962,0.028782906
16963,0.005464359
16964,0.08950913
16965,0.0039317845
16966,0.64811176
16967,0.4373263
16968,0.12183591
16969,0.008040847
16970,0.15496643
16971,0.0297344
16972,0.061277777
16973,0.2592893
16974,0.029193496
16975,0.008328513
16976,0.3802612
16977,0.03621766
16978,0.013041359
16979,0.013066977
16980,0.07453088
16981,0.018638426
16982,0.00800536
16983,0.11149386
16984,0.10907595
16985,0.022618556
16986,0.0950597
16987,0.04812705
16988,0.07244162
16989,0.095888756
16990,0.250936
16991,0.05762598
16992,0.07321065
16993,0.25621822
16994,0.009634212
16995,0.031065281
16996,0.07099851
16997,0.004315194
16998,0.07461329
16999,0.3060297
17000,0.04266504
17001,0.2200013
17002,0.018485272
17003,0.010300904
17004,0.045910805
17005,0.2512919
17006,0.0050817025
17007,0.020201351
17008,0.04488359
17009,0.006677762
17010,0.02302003
17011,0.092611514
17012,0.009351555
17013,0.018439014
17014,0.02233883
17015,0.015283775
17016,0.20511745
17017,0.005377894
17018,0.00587722
17019,0.046356793
17020,0.17748855
17021,0.009072031
17022,0.08929136
17023,0.010785223
17024,0.574063
17025,0.0062956987
17026,0.33973733
17027,0.00713856
17028,0.15140523
17029,0.2674637
17030,0.05198798
17031,0.03804687
17032,0.06270218
17033,0.047467176
17034,0.041335553
17035,0.0068715275
17036,0.051441725
17037,0.03475055
17038,0.021213595
17039,0.013824347
17040,0.046144165
17041,0.015428839
17042,0.01434472
17043,0.0063133985
17044,0.008559225
17045,0.023047505
17046,0.04717677
17047,0.007757155
17048,0.5219375
17049,0.012002781
17050,0.0071276757
17051,0.008545664
17052,0.59788275
17053,0.009985597
17054,0.45546782
17055,0.012593384
17056,0.48960534
17057,0.19938666
17058,0.29928455
17059,0.074316986
17060,0.01267817
17061,0.036609523
17062,0.10123366
17063,0.07286301
17064,0.1808885
17065,0.011070777
17066,0.025449142
17067,0.03725427
17068,0.06516049
17069,0.037963305
17070,0.0047476324
17071,0.03828652
17072,0.17637816
17073,0.015988413
17074,0.028678779
17075,0.041735087
17076,0.0067291087
17077,0.005534986
17078,0.0094226515
17079,0.0069316067
17080,0.038655907
17081,0.079261705
17082,0.06983773
17083,0.14856535
17084,0.030643674
17085,0.21315107
17086,0.03135154
17087,0.0135758715
17088,0.13804664
17089,0.022800459
17090,0.0072126724
17091,0.15751411
17092,0.031807654
17093,0.55079156
17094,0.06142232
17095,0.016417403
17096,0.03338651
17097,0.48968983
17098,0.019015621
17099,0.01974788
17100,0.42576268
17101,0.043819837
17102,0.074920006
17103,0.036627974
17104,0.11374364
17105,0.14640819
17106,0.025331846
17107,0.008463776
17108,0.06733821
17109,0.029019227
17110,0.00707851
17111,0.15209615
17112,0.008038961
17113,0.008982924
17114,0.0039363904
17115,0.084690884
17116,0.09618326
17117,0.008974416
17118,0.12532902
17119,0.009991378
17120,0.04014662
17121,0.08243758
17122,0.5965203
17123,0.004745727
17124,0.31529975
17125,0.21992476
17126,0.033392012
17127,0.036167767
17128,0.017169386
17129,0.007321028
17130,0.0058606802
17131,0.023750601
17132,0.008295916
17133,0.009724076
17134,0.017842079
17135,0.082312115
17136,0.14184833
17137,0.05197508
17138,0.031332105
17139,0.006402444
17140,0.008827294
17141,0.09345915
17142,0.45396453
17143,0.00672049
17144,0.4269282
17145,0.039283074
17146,0.009672441
17147,0.007907714
17148,0.040310718
17149,0.013525034
17150,0.03697781
17151,0.0485171
17152,0.00515058
17153,0.15153055
17154,0.01565596
17155,0.061721705
17156,0.13856874
17157,0.0777275
17158,0.018680464
17159,0.033425003
17160,0.228078
17161,0.006416665
17162,0.15193975
17163,0.120011255
17164,0.23907849
17165,0.1546886
17166,0.004683485
17167,0.03977615
17168,0.028720103
17169,0.08946612
17170,0.04540425
17171,0.01342115
17172,0.41459957
17173,0.009163664
17174,0.77016187
17175,0.010837269
17176,0.55037594
17177,0.012107679
17178,0.008730297
17179,0.07989262
17180,0.009576833
17181,0.57250494
17182,0.01877368
17183,0.046599045
17184,0.022888213
17185,0.010205277
17186,0.027652796
17187,0.17054531
17188,0.0146525735
17189,0.015636146
17190,0.018813029
17191,0.20911975
17192,0.023157822
17193,0.009775361
17194,0.053676877
17195,0.031285092
17196,0.040285103
17197,0.07711023
17198,0.054634362
17199,0.2540345
17200,0.019730847
17201,0.014783789
17202,0.31340697
17203,0.8025003
17204,0.050650388
17205,0.012020414
17206,0.05365125
17207,0.15714571
17208,0.0058199316
17209,0.107901014
17210,0.3750832
17211,0.16013592
17212,0.013708136
17213,0.042142812
17214,0.0071067275
17215,0.016348867
17216,0.1352668
17217,0.005888341
17218,0.106415436
17219,0.34375358
17220,0.006096837
17221,0.11172383
17222,0.7493131
17223,0.0103973085
17224,0.0196745
17225,0.016556453
17226,0.06886188
17227,0.010765503
17228,0.019850474
17229,0.06407288
17230,0.08508058
17231,0.22795641
17232,0.098058216
17233,0.44494015
17234,0.0055423877
17235,0.021734439
17236,0.05375576
17237,0.18258278
17238,0.00800221
17239,0.0048144157
17240,0.15319347
17241,0.13024853
17242,0.33206958
17243,0.069671646
17244,0.06906439
17245,0.07118501
17246,0.012755494
17247,0.017192308
17248,0.033662006
17249,0.037292138
17250,0.09622881
17251,0.043729868
17252,0.01129819
17253,0.007452442
17254,0.27193436
17255,0.025172196
17256,0.34204695
17257,0.061095946
17258,0.004813349
17259,0.005369303
17260,0.12475336
17261,0.6691567
17262,0.024776842
17263,0.09285638
17264,0.102741264
17265,0.5927646
17266,0.008613776
17267,0.033520717
17268,0.45816043
17269,0.008117372
17270,0.008737988
17271,0.020294096
17272,0.07676661
17273,0.14566958
17274,0.015321146
17275,0.10243706
17276,0.064252995
17277,0.2685895
17278,0.14971088
17279,0.009199286
17280,0.15947007
17281,0.10286379
17282,0.03624306
17283,0.006863258
17284,0.006918162
17285,0.04020194
17286,0.14362924
17287,0.005969891
17288,0.16580646
17289,0.10317957
17290,0.05196546
17291,0.042385854
17292,0.012749035
17293,0.1695402
17294,0.07762721
17295,0.12529913
17296,0.061181776
17297,0.10708544
17298,0.0134773
17299,0.023021601
17300,0.03789068
17301,0.012203511
17302,0.6369778
17303,0.16233899
17304,0.0073923175
17305,0.0069210655
17306,0.026042452
17307,0.015747845
17308,0.011841102
17309,0.02505597
17310,0.04642226
17311,0.012612722
17312,0.3803066
17313,0.020811442
17314,0.16801767
17315,0.07303174
17316,0.03482483
17317,0.3225565
17318,0.042017452
17319,0.25567713
17320,0.16160558
17321,0.09557428
17322,0.58242804
17323,0.009223718
17324,0.8581633
17325,0.35189164
17326,0.4156767
17327,0.0039246688
17328,0.020364534
17329,0.0071626087
17330,0.0052918503
17331,0.009052526
17332,0.60210675
17333,0.02658624
17334,0.0071709044
17335,0.0323188
17336,0.011742525
17337,0.009942829
17338,0.014262271
17339,0.115398645
17340,0.0630025
17341,0.2023885
17342,0.21927488
17343,0.19598515
17344,0.12842527
17345,0.0057144077
17346,0.024444578
17347,0.30441922
17348,0.5199615
17349,0.0056586578
17350,0.20826484
17351,0.0073343264
17352,0.005709552
17353,0.068088494
17354,0.010707155
17355,0.008479192
17356,0.11151817
17357,0.017554296
17358,0.004945287
17359,0.19791329
17360,0.008016209
17361,0.4638027
17362,0.021473939
17363,0.11804359
17364,0.28339678
17365,0.037300363
17366,0.07703914
17367,0.024951667
17368,0.11123596
17369,0.015817633
17370,0.057926558
17371,0.028803974
17372,0.024193311
17373,0.017716829
17374,0.074210584
17375,0.031215066
17376,0.08419333
17377,0.067853495
17378,0.77126443
17379,0.5926823
17380,0.056437816
17381,0.0031870354
17382,0.010467189
17383,0.10153843
17384,0.40896183
17385,0.7443317
17386,0.03564886
17387,0.03909073
17388,0.09367419
17389,0.0047346787
17390,0.27697757
17391,0.012449671
17392,0.024719458
17393,0.009177507
17394,0.26464677
17395,0.0053373314
17396,0.039449252
17397,0.05335402
17398,0.12783603
17399,0.0060511087
17400,0.043831535
17401,0.01776316
17402,0.0054528187
17403,0.00426943
17404,0.020413553
17405,0.014375876
17406,0.03778054
17407,0.008033439
17408,0.08064783
17409,0.07869628
17410,0.0065212045
17411,0.028240975
17412,0.06829543
17413,0.2206571
17414,0.06948224
17415,0.008883152
17416,0.07397495
17417,0.56119984
17418,0.024995359
17419,0.012091896
17420,0.00695612
17421,0.010645181
17422,0.06488105
17423,0.015067412
17424,0.008023125
17425,0.045920726
17426,0.7513957
17427,0.014127221
17428,0.023843728
17429,0.0065878616
17430,0.0054713036
17431,0.0069846762
17432,0.0048304093
17433,0.73001623
17434,0.010277261
17435,0.0077617257
17436,0.25705948
17437,0.049161617
17438,0.040881824
17439,0.034267433
17440,0.16844301
17441,0.05260633
17442,0.014991078
17443,0.014521611
17444,0.022215612
17445,0.07155208
17446,0.59565353
17447,0.07058527
17448,0.13881212
17449,0.07717696
17450,0.04902902
17451,0.03927197
17452,0.121995986
17453,0.0071853134
17454,0.10101022
17455,0.04542731
17456,0.010168199
17457,0.0046175756
17458,0.007164919
17459,0.3183325
17460,0.008983798
17461,0.15957212
17462,0.009292134
17463,0.106344424
17464,0.042791042
17465,0.3860971
17466,0.011910106
17467,0.016722603
17468,0.16618173
17469,0.0049782908
17470,0.22542953
17471,0.01867075
17472,0.00854263
17473,0.01828367
17474,0.039282434
17475,0.008908365
17476,0.15097857
17477,0.041207243
17478,0.21389383
17479,0.034075484
17480,0.008670755
17481,0.035275802
17482,0.02469788
17483,0.099185705
17484,0.0043656616
17485,0.009348442
17486,0.5922607
17487,0.02024002
17488,0.0049808966
17489,0.01476568
17490,0.1384498
17491,0.020477401
17492,0.01113216
17493,0.028614592
17494,0.024268763
17495,0.01147309
17496,0.04769252
17497,0.09968105
17498,0.009201551
17499,0.042485844
17500,0.16085638
17501,0.01259744
17502,0.22521777
17503,0.010015854
17504,0.009189629
17505,0.011942904
17506,0.04492307
17507,0.17669117
17508,0.016716136
17509,0.046458505
17510,0.047885124
17511,0.020661378
17512,0.09968328
17513,0.009928747
17514,0.021811895
17515,0.007346536
17516,0.22604309
17517,0.008353353
17518,0.03268091
17519,0.0109573705
17520,0.12264738
17521,0.008586046
17522,0.016838543
17523,0.0312627
17524,0.005810231
17525,0.0054545444
17526,0.01703681
17527,0.016830768
17528,0.009362787
17529,0.35742623
17530,0.099787146
17531,0.018913042
17532,0.048402276
17533,0.0076423544
17534,0.017453767
17535,0.18623616
17536,0.011080334
17537,0.0047976505
17538,0.011218143
17539,0.014999319
17540,0.105886124
17541,0.010689485
17542,0.032902583
17543,0.097764604
17544,0.85699886
17545,0.0054686465
17546,0.15607287
17547,0.63034314
17548,0.03272886
17549,0.1596977
17550,0.591161
17551,0.09365685
17552,0.004008966
17553,0.049416117
17554,0.09307777
17555,0.045954015
17556,0.028049394
17557,0.44244823
17558,0.010937074
17559,0.0057306513
17560,0.0063404776
17561,0.008695393
17562,0.0098767495
17563,0.017022682
17564,0.07834608
17565,0.008510301
17566,0.16989946
17567,0.15073878
17568,0.026620166
17569,0.06409044
17570,0.005844145
17571,0.06875327
17572,0.20624086
17573,0.16173
17574,0.07930346
17575,0.004163179
17576,0.07868549
17577,0.06142683
17578,0.038381178
17579,0.054703657
17580,0.0063977684
17581,0.0542062
17582,0.41278318
17583,0.379429
17584,0.01944029
17585,0.013640473
17586,0.16781098
17587,0.23680313
17588,0.008849266
17589,0.009232122
17590,0.56239057
17591,0.009521249
17592,0.13684955
17593,0.20453271
17594,0.06604387
17595,0.010557788
17596,0.19566436
17597,0.037376285
17598,0.030628229
17599,0.0048007458
17600,0.02928006
17601,0.005658945
17602,0.02471285
17603,0.041503027
17604,0.27540487
17605,0.15278062
17606,0.32887954
17607,0.005758756
17608,0.07773603
17609,0.1983498
17610,0.010412072
17611,0.13282174
17612,0.6435353
17613,0.12947774
17614,0.10917029
17615,0.04884764
17616,0.30045947
17617,0.059384912
17618,0.009855573
17619,0.0072813286
17620,0.1521518
17621,0.10231658
17622,0.009152518
17623,0.037473552
17624,0.30436465
17625,0.085522205
17626,0.009724834
17627,0.0329246
17628,0.02542914
17629,0.44348297
17630,0.1144022
17631,0.4059842
17632,0.030774454
17633,0.46783775
17634,0.18253165
17635,0.22339168
17636,0.032977216
17637,0.48384392
17638,0.0048112636
17639,0.009369694
17640,0.04031678
17641,0.05646906
17642,0.010474867
17643,0.03904688
17644,0.014243479
17645,0.010362791
17646,0.06759272
17647,0.011555475
17648,0.0064352024
17649,0.8141866
17650,0.12640035
17651,0.11000565
17652,0.073307805
17653,0.013760512
17654,0.014165805
17655,0.26424134
17656,0.66544324
17657,0.008940202
17658,0.6717311
17659,0.37355268
17660,0.40527707
17661,0.019544758
17662,0.040517792
17663,0.008677237
17664,0.033298783
17665,0.48349282
17666,0.008451494
17667,0.008608997
17668,0.009621308
17669,0.10545967
17670,0.0038367368
17671,0.0076356237
17672,0.011094346
17673,0.09478901
17674,0.020813245
17675,0.74135613
17676,0.16861805
17677,0.010380209
17678,0.0075483383
17679,0.018254854
17680,0.019025283
17681,0.09867009
17682,0.032880023
17683,0.013177238
17684,0.005496891
17685,0.004948934
17686,0.004355737
17687,0.032258384
17688,0.0144289285
17689,0.036171634
17690,0.17746803
17691,0.004973762
17692,0.01260875
17693,0.010287884
17694,0.008529889
17695,0.0090606995
17696,0.15264468
17697,0.16306522
17698,0.032858953
17699,0.13867404
17700,0.008865236
17701,0.04004678
17702,0.024733499
17703,0.0060715545
17704,0.017885363
17705,0.017084973
17706,0.008184979
17707,0.0068491893
17708,0.091857806
17709,0.023266656
17710,0.018033182
17711,0.008287526
17712,0.56197435
17713,0.05072981
17714,0.007516761
17715,0.24730149
17716,0.0048064855
17717,0.055322126
17718,0.022455461
17719,0.4514028
17720,0.0071244943
17721,0.08269165
17722,0.023627637
17723,0.008582073
17724,0.03313766
17725,0.0070086685
17726,0.16946468
17727,0.018170398
17728,0.2379279
17729,0.3880764
17730,0.008980755
17731,0.17366731
17732,0.0074829957
17733,0.01065321
17734,0.0054239095
17735,0.018853676
17736,0.011528867
17737,0.0051376047
17738,0.07125199
17739,0.2260126
17740,0.62110656
17741,0.004967251
17742,0.016645992
17743,0.43841407
17744,0.02590415
17745,0.081488006
17746,0.026813902
17747,0.0114646945
17748,0.010547747
17749,0.21986985
17750,0.048964165
17751,0.013643617
17752,0.023340838
17753,0.05144232
17754,0.007287235
17755,0.026827931
17756,0.3793329
17757,0.11168828
17758,0.15593325
17759,0.009835112
17760,0.00568725
17761,0.08223843
17762,0.014081265
17763,0.028462728
17764,0.042421985
17765,0.009831439
17766,0.11707964
17767,0.0708914
17768,0.0051166
17769,0.026771737
17770,0.4176632
17771,0.011125034
17772,0.0633709
17773,0.015062595
17774,0.34456095
17775,0.047183964
17776,0.012167517
17777,0.008434035
17778,0.0056268647
17779,0.03375886
17780,0.28165537
17781,0.006227941
17782,0.15546086
17783,0.12868601
17784,0.28921697
17785,0.17980981
17786,0.3142696
17787,0.009927969
17788,0.013255569
17789,0.0051260847
17790,0.056723144
17791,0.026563788
17792,0.0041125766
17793,0.008144527
17794,0.009252977
17795,0.43037564
17796,0.65788543
17797,0.008922783
17798,0.0048679463
17799,0.031249512
17800,0.037268188
17801,0.097567074
17802,0.07338017
17803,0.10146748
17804,0.009402836
17805,0.029907824
17806,0.022044621
17807,0.4504299
17808,0.026524227
17809,0.0057175113
17810,0.018323924
17811,0.007220906
17812,0.034125086
17813,0.00908217
17814,0.010398319
17815,0.010916688
17816,0.009039818
17817,0.014708643
17818,0.13762255
17819,0.011343726
17820,0.007160178
17821,0.047542777
17822,0.0060594142
17823,0.041565306
17824,0.005461279
17825,0.018280629
17826,0.54957396
17827,0.015232406
17828,0.3840726
17829,0.19725661
17830,0.14604267
17831,0.020663533
17832,0.03658584
17833,0.31639427
17834,0.015729623
17835,0.025050908
17836,0.059749648
17837,0.0052899807
17838,0.09872338
17839,0.19199616
17840,0.028833883
17841,0.067475155
17842,0.047403947
17843,0.0074383044
17844,0.012743371
17845,0.29098797
17846,0.009031783
17847,0.42062202
17848,0.008155434
17849,0.06180659
17850,0.04852863
17851,0.16641013
17852,0.015662326
17853,0.008340455
17854,0.009645132
17855,0.021896549
17856,0.025390377
17857,0.022528313
17858,0.0056268647
17859,0.028958304
17860,0.004534715
17861,0.016242506
17862,0.0045442735
17863,0.039680827
17864,0.24837881
17865,0.009957692
17866,0.023001745
17867,0.021333247
17868,0.0047222427
17869,0.12258415
17870,0.007975158
17871,0.17541209
17872,0.12188539
17873,0.02097315
17874,0.10701809
17875,0.019795302
17876,0.0105841225
17877,0.018114299
17878,0.23050095
17879,0.38722286
17880,0.009253476
17881,0.009544859
17882,0.008255919
17883,0.008560168
17884,0.5358822
17885,0.02543077
17886,0.07859711
17887,0.009252745
17888,0.045237266
17889,0.009365716
17890,0.007551125
17891,0.009170502
17892,0.19073367
17893,0.020823631
17894,0.19838667
17895,0.008735419
17896,0.04803218
17897,0.015431288
17898,0.34576163
17899,0.014175958
17900,0.11021181
17901,0.36155352
17902,0.69418055
17903,0.2909598
17904,0.039514374
17905,0.011290032
17906,0.22753921
17907,0.115744956
17908,0.013266907
17909,0.0334236
17910,0.0058624255
17911,0.13409443
17912,0.018173665
17913,0.0137871215
17914,0.017856782
17915,0.0642606
17916,0.43922728
17917,0.05938771
17918,0.011456628
17919,0.2679369
17920,0.081613004
17921,0.053862475
17922,0.17338751
17923,0.0061100875
17924,0.0074226405
17925,0.010645945
17926,0.5165364
17927,0.2530243
17928,0.0902352
17929,0.55745506
17930,0.02226701
17931,0.030202769
17932,0.09774935
17933,0.006866408
17934,0.0056051225
17935,0.018002821
17936,0.6877637
17937,0.011301568
17938,0.023677366
17939,0.0052450653
17940,0.017943172
17941,0.012180597
17942,0.010093855
17943,0.00818441
17944,0.012518722
17945,0.009210323
17946,0.08579511
17947,0.4542554
17948,0.03653547
17949,0.033288047
17950,0.0982071
17951,0.011217983
17952,0.005273967
17953,0.7717872
17954,0.3734315
17955,0.012638312
17956,0.009989247
17957,0.037730683
17958,0.21172759
17959,0.02135943
17960,0.031825587
17961,0.009683377
17962,0.32676512
17963,0.01018525
17964,0.12182259
17965,0.43457773
17966,0.10584559
17967,0.1274836
17968,0.63331497
17969,0.021286752
17970,0.009632693
17971,0.52309453
17972,0.034976244
17973,0.29922113
17974,0.01373383
17975,0.13656476
17976,0.018146947
17977,0.022895547
17978,0.38119256
17979,0.03551149
17980,0.017454216
17981,0.68233514
17982,0.023142181
17983,0.046197534
17984,0.04590045
17985,0.0060833315
17986,0.022019967
17987,0.09647571
17988,0.005698013
17989,0.0053100036
17990,0.2577098
17991,0.031636935
17992,0.14914645
17993,0.00582387
17994,0.019611802
17995,0.021318305
17996,0.20116998
17997,0.021046624
17998,0.06054766
17999,0.06310163
18000,0.013260498
18001,0.023052089
18002,0.005692467
18003,0.0067205885
18004,0.11437163
18005,0.087394744
18006,0.0069479127
18007,0.37445992
18008,0.1517699
18009,0.008921096
18010,0.008891725
18011,0.043691233
18012,0.8177438
18013,0.007800237
18014,0.022852547
18015,0.03570221
18016,0.37149414
18017,0.03094954
18018,0.009128902
18019,0.009584507
18020,0.3041826
18021,0.0080832625
18022,0.027875308
18023,0.007932233
18024,0.07293157
18025,0.2194128
18026,0.09179277
18027,0.023246791
18028,0.07795329
18029,0.5351277
18030,0.09240766
18031,0.012721492
18032,0.0537577
18033,0.53048605
18034,0.059659686
18035,0.099577256
18036,0.019716727
18037,0.014034777
18038,0.103480116
18039,0.010110587
18040,0.005881713
18041,0.010154712
18042,0.012720744
18043,0.010498187
18044,0.11457052
18045,0.009224022
18046,0.11183184
18047,0.05746831
18048,0.019919073
18049,0.014372382
18050,0.3863206
18051,0.021053476
18052,0.18804072
18053,0.20038699
18054,0.023859998
18055,0.42712402
18056,0.027147725
18057,0.005746758
18058,0.042405028
18059,0.0074872468
18060,0.08214884
18061,0.041951023
18062,0.059386853
18063,0.005873079
18064,0.028933527
18065,0.12850098
18066,0.12360907
18067,0.42580453
18068,0.13995178
18069,0.00526615
18070,0.015703797
18071,0.01914518
18072,0.3265396
18073,0.041151475
18074,0.013040844
18075,0.030512003
